Code,Description,Unit,Mat Cost,Mat Factor,Mat Unit,Labor Cost,Labor Productivity,Labor Unit,Sub Cost,Equip Cost,Equip Productivity,Equip Unit,Other Cost
12.001390.1620,40x16 to 24x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1630,40x16 to 24x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1640,40x16 to 22x16 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1650,40x16 to 22x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1660,40x16 to 22x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1670,40x16 to 22x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1680,40x16 to 22x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1690,40x16 to 22x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1700,40x16 to 38x16 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1710,40x16 to 20x16 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1720,40x16 to 20x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1730,40x16 to 20x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1740,40x16 to 20x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1750,40x16 to 20x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1760,40x16 to 20x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1770,40x16 to 18x16 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1780,40x16 to 18x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1790,40x16 to 18x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1800,40x16 to 18x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1810,40x16 to 38x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1820,40x16 to 18x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1830,40x16 to 18x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1840,40x16 to 16x16 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1850,40x16 to 16x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1860,40x16 to 16x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1870,40x16 to 16x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1880,40x16 to 16x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1890,40x16 to 16x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1900,40x16 to 14x16 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1910,40x16 to 14x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1920,40x16 to 38x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1930,40x16 to 14x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1940,40x16 to 14x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1950,40x16 to 14x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1960,40x16 to 14x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1970,40x16 to 12x16 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1980,40x16 to 12x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.1990,40x16 to 12x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.2000,40x16 to 12x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.2010,40x16 to 12x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.2020,40x16 to 12x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.2030,40x16 to 38x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.2040,40x16 to 10x16 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.2050,40x16 to 10x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.2060,40x16 to 10x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.2070,40x16 to 10x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.2080,40x16 to 10x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.2090,40x16 to 10x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.2100,40x16 to 8x16 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.2110,40x16 to 8x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.2120,40x16 to 8x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001390.2130,40x16 to 8x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400 Rectangular Reducers - 40x14,,,,,,,,,,,,,
12.001400.0010,40x14 to 40x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0020,40x14 to 40x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0030,40x14 to 40x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0040,40x14 to 40x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0050,40x14 to 38x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0060,40x14 to 38x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0070,40x14 to 38x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0080,40x14 to 38x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0090,40x14 to 38x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0100,40x14 to 36x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0110,40x14 to 36x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0120,40x14 to 36x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0130,40x14 to 36x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0140,40x14 to 36x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0150,40x14 to 34x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0160,40x14 to 34x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0170,40x14 to 34x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0180,40x14 to 34x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0190,40x14 to 34x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0200,40x14 to 32x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0210,40x14 to 32x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0220,40x14 to 32x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0230,40x14 to 32x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0240,40x14 to 32x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0250,40x14 to 30x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0260,40x14 to 30x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0270,40x14 to 30x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0280,40x14 to 30x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0290,40x14 to 30x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0300,40x14 to 28x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0310,40x14 to 28x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0320,40x14 to 28x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0330,40x14 to 28x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0340,40x14 to 28x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0350,40x14 to 26x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0360,40x14 to 26x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0370,40x14 to 26x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0380,40x14 to 26x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0390,40x14 to 26x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0400,40x14 to 24x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0410,40x14 to 24x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0420,40x14 to 24x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0430,40x14 to 24x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0440,40x14 to 24x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0450,40x14 to 22x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0460,40x14 to 22x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0470,40x14 to 22x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0480,40x14 to 22x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0490,40x14 to 22x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0500,40x14 to 20x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0510,40x14 to 20x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0520,40x14 to 20x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0530,40x14 to 20x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0540,40x14 to 20x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0550,40x14 to 18x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0560,40x14 to 18x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0570,40x14 to 18x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0580,40x14 to 18x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0590,40x14 to 18x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0600,40x14 to 16x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0610,40x14 to 16x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0620,40x14 to 16x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0630,40x14 to 16x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0640,40x14 to 16x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0650,40x14 to 14x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0660,40x14 to 14x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0670,40x14 to 14x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0680,40x14 to 14x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0690,40x14 to 14x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0700,40x14 to 12x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0710,40x14 to 12x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0720,40x14 to 12x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0730,40x14 to 12x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0740,40x14 to 12x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0750,40x14 to 10x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0760,40x14 to 10x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0770,40x14 to 10x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0780,40x14 to 10x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0790,40x14 to 10x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0800,40x14 to 8x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0810,40x14 to 8x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0820,40x14 to 8x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0830,40x14 to 8x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0840,40x14 to 8x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0850,40x14 to 6x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0860,40x14 to 6x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0870,40x14 to 6x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0880,40x14 to 6x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0890,40x14 to 6x6 - Reducer,EA,0,1,,65,1,HR,0,0,1,HR,0
12.001400.0900,40x14 to 36x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0910,40x14 to 36x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0920,40x14 to 36x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0930,40x14 to 36x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0940,40x14 to 36x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0950,40x14 to 34x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0960,40x14 to 34x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0970,40x14 to 34x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0980,40x14 to 34x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.0990,40x14 to 34x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1000,40x14 to 40x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1010,40x14 to 32x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1020,40x14 to 32x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1030,40x14 to 32x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1040,40x14 to 32x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1050,40x14 to 32x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1060,40x14 to 30x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1070,40x14 to 30x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1080,40x14 to 30x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1090,40x14 to 30x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1100,40x14 to 30x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1110,40x14 to 40x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1120,40x14 to 28x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1130,40x14 to 28x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1140,40x14 to 28x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1150,40x14 to 28x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1160,40x14 to 28x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1170,40x14 to 26x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1180,40x14 to 26x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1190,40x14 to 26x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1200,40x14 to 26x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1210,40x14 to 26x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1220,40x14 to 40x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1230,40x14 to 24x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1240,40x14 to 24x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1250,40x14 to 24x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1260,40x14 to 24x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1270,40x14 to 24x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1280,40x14 to 22x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1290,40x14 to 22x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1300,40x14 to 22x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1310,40x14 to 22x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1320,40x14 to 22x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1330,40x14 to 38x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1340,40x14 to 20x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1350,40x14 to 20x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1360,40x14 to 20x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1370,40x14 to 20x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1380,40x14 to 20x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1390,40x14 to 18x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1400,40x14 to 18x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1410,40x14 to 18x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1420,40x14 to 18x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1430,40x14 to 18x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1440,40x14 to 38x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1450,40x14 to 16x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1460,40x14 to 16x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1470,40x14 to 16x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1480,40x14 to 16x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1490,40x14 to 16x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1500,40x14 to 14x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1510,40x14 to 14x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1520,40x14 to 14x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1530,40x14 to 14x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1540,40x14 to 14x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1550,40x14 to 38x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1560,40x14 to 12x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1570,40x14 to 12x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1580,40x14 to 12x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1590,40x14 to 12x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1600,40x14 to 12x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1610,40x14 to 10x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1620,40x14 to 10x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1630,40x14 to 10x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1640,40x14 to 10x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1650,40x14 to 10x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1660,40x14 to 38x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1670,40x14 to 8x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1680,40x14 to 8x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1690,40x14 to 8x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1700,40x14 to 8x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1710,40x14 to 8x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1720,40x14 to 6x14 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1730,40x14 to 6x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1740,40x14 to 6x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1750,40x14 to 6x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1760,40x14 to 6x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001400.1770,40x14 to 38x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410 Rectangular Reducers - 40x12,,,,,,,,,,,,,
12.001410.0010,40x12 to 40x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0020,40x12 to 40x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0030,40x12 to 40x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0040,40x12 to 38x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0050,40x12 to 38x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0060,40x12 to 38x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0070,40x12 to 38x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0080,40x12 to 36x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0090,40x12 to 36x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0100,40x12 to 36x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0110,40x12 to 36x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0120,40x12 to 34x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0130,40x12 to 34x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0140,40x12 to 34x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0150,40x12 to 34x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0160,40x12 to 32x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0170,40x12 to 32x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0180,40x12 to 32x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0190,40x12 to 32x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0200,40x12 to 30x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0210,40x12 to 30x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0220,40x12 to 30x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0230,40x12 to 30x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0240,40x12 to 28x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0250,40x12 to 28x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0260,40x12 to 28x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0270,40x12 to 28x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0280,40x12 to 26x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0290,40x12 to 26x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0300,40x12 to 26x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0310,40x12 to 26x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0320,40x12 to 24x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0330,40x12 to 24x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0340,40x12 to 24x8 - Reducer,EA,72.75,1,,75,1,HR,0,0,1,HR,0
12.001410.0350,40x12 to 24x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0360,40x12 to 22x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0370,40x12 to 22x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0380,40x12 to 22x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0390,40x12 to 22x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0400,40x12 to 20x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0410,40x12 to 20x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0420,40x12 to 20x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0430,40x12 to 20x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0440,40x12 to 18x12 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0450,40x12 to 18x10 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0460,40x12 to 18x8 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
12.001410.0470,40x12 to 18x6 - Reducer,EA,0,1,,75,1,HR,0,0,1,HR,0
